"term","yind","hour","time","coef","se","lb","ub"
"education",20.9444444444444,20.9444444444444,"20:57",-22.2027163209725,13.0348993450826,-47.7511190373344,3.34568639538936
"education",21.1767676767677,21.1767676767677,"21:11",-22.2027163967904,13.0348993461327,-47.7511191152105,3.34568632162983
"education",21.4090909090909,21.4090909090909,"21:25",-22.2027164577292,13.0348993470634,-47.7511191779735,3.34568626251512
"education",21.6414141414141,21.6414141414141,"21:38",-22.2027165027004,13.0348993471843,-47.7511192231815,3.34568621778085
"education",21.8737373737374,21.8737373737374,"21:52",-22.2027165321625,13.0348993462591,-47.7511192508304,3.34568618650538
"education",22.1060606060606,22.1060606060606,"22:06",-22.2027165495799,13.0348993448728,-47.7511192655306,3.34568616637085
"education",22.3383838383838,22.3383838383838,"22:20",-22.202716558762,13.0348993437055,-47.7511192724248,3.34568615490083
"education",22.5707070707071,22.5707070707071,"22:34",-22.2027165635183,13.034899343238,-47.7511192762648,3.34568614922822
"education",22.8030303030303,22.8030303030303,"22:48",-22.2027165676583,13.0348993436179,-47.7511192811493,3.34568614583271
"education",23.0353535353535,23.0353535353535,"23:02",-22.2027165749915,13.0348993446228,-47.7511192904522,3.34568614046914
"education",23.2676767676768,23.2676767676768,"23:16",-22.2027165893275,13.0348993457216,-47.7511193069418,3.34568612828693
"education",23.5,23.5,"23:30",-22.2027166144756,13.0348993462326,-47.7511193330914,3.34568610414027
"dm_duration",0.5,0.5,"00:30",8.77070133745397,3.92598058323101,1.07577939432119,16.4656232805868
"dm_duration",0.732323232323232,0.732323232323232,"00:44",8.73761577069748,3.92593655599908,1.04278012093928,16.4324514204557
"dm_duration",0.964646464646465,0.964646464646465,"00:58",8.70317804095454,3.92584680661456,1.00851829998999,16.3978377819191
"dm_duration",1.1969696969697,1.1969696969697,"01:12",8.66841470071571,3.92577808353549,0.973889656986157,16.3629397444453
"dm_duration",1.42929292929293,1.42929292929293,"01:26",8.63435230247159,3.92578154713662,0.93982047008381,16.3288841348594
"dm_duration",1.66161616161616,1.66161616161616,"01:40",8.60201739871274,3.92587638701635,0.907299680160693,16.2967351172648
"dm_duration",1.89393939393939,1.89393939393939,"01:54",8.57243654192975,3.92604367332805,0.877390942206783,16.2674821416527
"dm_duration",2.12626262626263,2.12626262626263,"02:08",8.54663628461319,3.92623044863243,0.851224605293623,16.2420479639328
"dm_duration",2.35858585858586,2.35858585858586,"02:22",8.52564317925365,3.92636405232886,0.829969636689087,16.2213167218182
"dm_duration",2.59090909090909,2.59090909090909,"02:35",8.51037632852173,3.926383048683,0.814665553103047,16.2060871039404
"dm_duration",2.82323232323232,2.82323232323232,"02:49",8.50081962369207,3.92631155875368,0.805248968534857,16.1963902788493
"dm_duration",3.05555555555556,3.05555555555556,"03:03",8.49647542166097,3.92622128135888,0.801081710197574,16.1918691331244
"dm_duration",3.28787878787879,3.28787878787879,"03:17",8.49684209970175,3.92617473954695,0.801539610189728,16.1921445892138
"dm_duration",3.52020202020202,3.52020202020202,"03:31",8.50141803508774,3.92620566709892,0.806054927573866,16.1967811426016
"dm_duration",3.75252525252525,3.75252525252525,"03:45",8.50970160509227,3.92630996692306,0.81413406992307,16.2052691402615
"dm_duration",3.98484848484848,3.98484848484848,"03:59",8.52119118698865,3.92644700949577,0.825355048376938,16.2170273256004
"dm_duration",4.21717171717172,4.21717171717172,"04:13",8.53538515805023,3.92655126936825,0.839344670088466,16.231425646012
"dm_duration",4.44949494949495,4.44949494949495,"04:27",8.55178816753949,3.92655613418837,0.855738144530283,16.2478381905487
"dm_duration",4.68181818181818,4.68181818181818,"04:41",8.57004912046975,3.92646203140983,0.874183538906489,16.265914702033
"dm_duration",4.91414141414141,4.91414141414141,"04:55",8.58996117760518,3.92633644932329,0.894341736931536,16.2855806182788
"dm_duration",5.14646464646465,5.14646464646465,"05:09",8.61132377169911,3.92624581465604,0.915881974973271,16.3067655684249
"dm_duration",5.37878787878788,5.37878787878788,"05:23",8.63393633550485,3.92623167419316,0.938522254086259,16.3293504169234
"dm_duration",5.61111111111111,5.61111111111111,"05:37",8.65759830177573,3.92629905528776,0.962052153411726,16.3531444501397
"dm_duration",5.84343434343434,5.84343434343434,"05:51",8.68210910326509,3.9264151712058,0.986335367701717,16.3778828388285
"dm_duration",6.07575757575758,6.07575757575758,"06:05",8.70726817272623,3.92651847327423,1.01129196510874,16.4032443803437
"dm_duration",6.30808080808081,6.30808080808081,"06:18",8.73287531610114,3.92653827351296,1.03686030001573,16.4288903321865
"dm_duration",6.54040404040404,6.54040404040404,"06:32",8.75877549515786,3.9264505288917,1.06293245853012,16.4546185317856
"dm_duration",6.77272727272727,6.77272727272727,"06:46",8.78490137099611,3.92631456280256,1.08932482790309,16.4804779140891
"dm_duration",7.00505050505051,7.00505050505051,"07:00",8.81119568080901,3.92620005001255,1.11584358278442,16.5065477788336
"dm_duration",7.23737373737374,7.23737373737374,"07:14",8.83760116178969,3.92615627647116,1.14233485990622,16.5328674636732
"dm_duration",7.46969696969697,7.46969696969697,"07:28",8.86406055113128,3.92619791534565,1.16871263705379,16.5594084652088
"dm_duration",7.7020202020202,7.7020202020202,"07:42",8.8905165860269,3.92630114760864,1.19496633671397,16.5860668353398
"dm_duration",7.93434343434343,7.93434343434343,"07:56",8.91691200366969,3.92641013290524,1.22114814317543,16.612675864164
"dm_duration",8.16666666666667,8.16666666666667,"08:10",8.94318954125277,3.92645382228855,1.24734004956721,16.6390390329383
"dm_duration",8.3989898989899,8.3989898989899,"08:24",8.96927962184988,3.92638744986494,1.27356022011459,16.6649990235852
"dm_duration",8.63131313131313,8.63131313131313,"08:38",8.9950634120572,3.92625599463658,1.29960166256949,16.6905251615449
"dm_duration",8.86363636363636,8.86363636363636,"08:52",9.0204097643515,3.92613071216457,1.32519356850896,16.7156259601941
"dm_duration",9.0959595959596,9.0959595959596,"09:06",9.04518753120958,3.92606764155776,1.35009495375638,16.7402801086628
"dm_duration",9.32828282828283,9.32828282828283,"09:20",9.06926556510822,3.92609079312268,1.37412761058777,16.7644035196287
"dm_duration",9.56060606060606,9.56060606060606,"09:34",9.0925127185242,3.9261856796904,1.39718878633102,16.7878366507174
"dm_duration",9.79292929292929,9.79292929292929,"09:48",9.1147978439343,3.92630320050585,1.41924357094283,16.8103521169258
"dm_duration",10.0252525252525,10.0252525252525,"10:02",9.13598979381531,3.9263738723665,1.44029700397698,16.8316825836536
"dm_duration",10.2575757575758,10.2575757575758,"10:15",9.15599901483854,3.92633858267606,1.46037539279347,16.8516226368836
"dm_duration",10.489898989899,10.489898989899,"10:29",9.17509797722009,3.92622162882266,1.47970358472767,16.8704923697125
"dm_duration",10.7222222222222,10.7222222222222,"10:43",9.19374555478855,3.92609396246816,1.49860138835095,16.8888897212261
"dm_duration",10.9545454545455,10.9545454545455,"10:57",9.21240216189821,3.92601737342143,1.51740810999221,16.9073962138042
"dm_duration",11.1868686868687,11.1868686868687,"11:11",9.23152821290337,3.92602485535314,1.53651949641121,16.9265369293955
"dm_duration",11.4191919191919,11.4191919191919,"11:25",9.25158412215833,3.92611154784611,1.55640548837996,16.9467627559367
"dm_duration",11.6515151515152,11.6515151515152,"11:39",9.27303030401736,3.92623603133536,1.57760768260007,16.9684529254347
"dm_duration",11.8838383838384,11.8838383838384,"11:53",9.29632717283478,3.92633197312157,1.60071650551651,16.9919378401531
"dm_duration",12.1161616161616,12.1161616161616,"12:07",9.32190928256733,3.92633197312157,1.62629861524906,17.0175199498856
"dm_duration",12.3484848484848,12.3484848484848,"12:21",9.34961639802794,3.92623603133535,1.65419377661064,17.0450390194452
"dm_duration",12.5808080808081,12.5808080808081,"12:35",9.37869349488575,3.9261115478461,1.68351486110739,17.0738721286641
"dm_duration",12.8131313131313,12.8131313131313,"12:49",9.40835968841236,3.92602485535314,1.71335097192021,17.1033684049045
"dm_duration",13.0454545454545,13.0454545454545,"13:03",9.43783409387935,3.92601737342142,1.74284004197335,17.1328281457853
"dm_duration",13.2777777777778,13.2777777777778,"13:17",9.46633582655831,3.92609396246816,1.77119166012072,17.1614799929959
"dm_duration",13.510101010101,13.510101010101,"13:31",9.49308400172082,3.92622162882265,1.79768960922842,17.1884783942132
"dm_duration",13.7424242424242,13.7424242424242,"13:45",9.51729773463849,3.92633858267605,1.82167411259343,17.2129213566835
"dm_duration",13.9747474747475,13.9747474747475,"13:58",9.53819825321895,3.92637387236649,1.84250546338064,17.2338910430573
"dm_duration",14.2070707070707,14.2070707070707,"14:12",9.55526241433468,3.92630320050585,1.85970814134322,17.2508166873261
"dm_duration",14.4393939393939,14.4393939393939,"14:26",9.56846354433518,3.92618567969039,1.87313961214202,17.2637874765283
"dm_duration",14.6717171717172,14.6717171717172,"14:40",9.57783201074395,3.92609079312267,1.88269405622352,17.2729699652644
"dm_duration",14.9040404040404,14.9040404040404,"14:54",9.58339818108448,3.92606764155775,1.88830560363129,17.2784907585377
"dm_duration",15.1363636363636,15.1363636363636,"15:08",9.58519242288025,3.92613071216456,1.88997622703771,17.2804086187228
"dm_duration",15.3686868686869,15.3686868686869,"15:22",9.58324510365474,3.92625599463658,1.88778335416704,17.2787068531424
"dm_duration",15.6010101010101,15.6010101010101,"15:36",9.57758659093145,3.92638744986494,1.88186718919617,17.2733059926667
"dm_duration",15.8333333333333,15.8333333333333,"15:50",9.56824725223386,3.92645382228855,1.87239776054831,17.2640967439194
"dm_duration",16.0656565656566,16.0656565656566,"16:04",9.55535623449794,3.92641013290524,1.85959237400368,17.2511200949922
"dm_duration",16.2979797979798,16.2979797979798,"16:18",9.53943780230962,3.92630114760864,1.84388755299668,17.2349880516225
"dm_duration",16.530303030303,16.530303030303,"16:32",9.52111499966728,3.92619791534566,1.82576708558979,17.2164629137448
"dm_duration",16.7626262626263,16.7626262626263,"16:46",9.50101087056933,3.92615627647116,1.80574456868587,17.1962771724528
"dm_duration",16.9949494949495,16.9949494949495,"17:00",9.47974845901419,3.92620005001255,1.7843963609896,17.1751005570388
"dm_duration",17.2272727272727,17.2272727272727,"17:14",9.45795080900024,3.92631456280257,1.76237426590722,17.1535273520933
"dm_duration",17.459595959596,17.459595959596,"17:28",9.4362409645259,3.92645052889171,1.74039792789815,17.1320840011537
"dm_duration",17.6919191919192,17.6919191919192,"17:42",9.41524196958956,3.92653827351297,1.71922695350414,17.111256985675
"dm_duration",17.9242424242424,17.9242424242424,"17:55",9.39549757340659,3.92651847327423,1.6995213657891,17.0914737810241
"dm_duration",18.1565656565657,18.1565656565657,"18:09",9.37686136689561,3.9264151712058,1.68108763133224,17.072635102459
"dm_duration",18.3888888888889,18.3888888888889,"18:23",9.35883158287351,3.92629905528776,1.6632854345095,17.0543777312375
"dm_duration",18.6212121212121,18.6212121212121,"18:37",9.34090351731335,3.92623167419316,1.64548943589475,17.0363175987319
"dm_duration",18.8535353535354,18.8535353535354,"18:51",9.32257246618819,3.92624581465604,1.62713066946236,17.018014262914
"dm_duration",19.0858585858586,19.0858585858586,"19:05",9.30333372547112,3.92633644932329,1.60771428479747,16.9989531661448
"dm_duration",19.3181818181818,19.3181818181818,"19:19",9.28268259113518,3.92646203140983,1.58681700957192,16.9785481726984
"dm_duration",19.5505050505051,19.5505050505051,"19:33",9.26011435915346,3.92655613418837,1.56406433614426,16.9561643821627
"dm_duration",19.7828282828283,19.7828282828283,"19:47",9.23514580023861,3.92655126936824,1.53910531227685,16.9311862882004
"dm_duration",20.0151515151515,20.0151515151515,"20:01",9.20778760411402,3.92644700949577,1.51195146550231,16.9036237427257
"dm_duration",20.2474747474747,20.2474747474747,"20:15",9.17854437951381,3.92630996692306,1.48297684434462,16.874111914683
"dm_duration",20.479797979798,20.479797979798,"20:29",9.1479422099117,3.92620566709891,1.45257910239783,16.8433053174256
"dm_duration",20.7121212121212,20.7121212121212,"20:43",9.11650717878139,3.92617473954695,1.42120468926937,16.8118096682934
"dm_duration",20.9444444444444,20.9444444444444,"20:57",9.0847653695966,3.92622128135887,1.38937165813321,16.78015908106
"dm_duration",21.1767676767677,21.1767676767677,"21:11",9.05324286583105,3.92631155875368,1.35767221067384,16.7488135209883
"dm_duration",21.4090909090909,21.4090909090909,"21:25",9.02246575095844,3.926383048683,1.32675497553977,16.7181765263771
"dm_duration",21.6414141414141,21.6414141414141,"21:38",8.99295746169142,3.92636405232885,1.29728391912686,16.688631004256
"dm_duration",21.8737373737374,21.8737373737374,"21:52",8.9649211766517,3.92623044863243,1.26950949733214,16.6603328559713
"dm_duration",22.1060606060606,22.1060606060606,"22:06",8.93793808560681,3.92604367332804,1.24289248588385,16.6329836853298
"dm_duration",22.3383838383838,22.3383838383838,"22:20",8.91151791577506,3.92587638701635,1.21680019722302,16.6062356343271
"dm_duration",22.5707070707071,22.5707070707071,"22:34",8.88517039437474,3.92578154713662,1.19063856198697,16.5797022267625
"dm_duration",22.8030303030303,22.8030303030303,"22:48",8.85840524862417,3.92577808353548,1.16388020489462,16.5529302923537
"dm_duration",23.0353535353535,23.0353535353535,"23:02",8.83073220574165,3.92584680661456,1.1360724647771,16.5253919467062
"dm_duration",23.2676767676768,23.2676767676768,"23:16",8.80166099294548,3.92593655599908,1.10682534318727,16.4964966427037
"dm_duration",23.5,23.5,"23:30",8.77070133745397,3.92598058323101,1.07577939432119,16.4656232805868
"egfr",0.5,0.5,"00:30",-1.10791032201592e-08,2.15522224894714e-05,-4.2253435182584e-05,4.22312769761437e-05
"egfr",0.732323232323232,0.732323232323232,"00:44",-1.13864042895825e-08,2.15218545653455e-05,-4.21942213523667e-05,4.21714485437875e-05
"egfr",0.964646464646465,0.964646464646465,"00:58",-1.1736978336609e-08,2.14555073561501e-05,-4.20645313963908e-05,4.20410574397176e-05
"egfr",1.1969696969697,1.1969696969697,"01:12",-1.20977986318125e-08,2.13922480400931e-05,-4.19409039572143e-05,4.19167083599507e-05
"egfr",1.42929292929293,1.42929292929293,"01:26",-1.24358384457671e-08,2.13629388187733e-05,-4.18837959232415e-05,4.185892424635e-05
"egfr",1.66161616161616,1.66161616161616,"01:40",-1.27180710490468e-08,2.13808684502346e-05,-4.19192202335088e-05,4.18937840914107e-05
"egfr",1.89393939393939,1.89393939393939,"01:54",-1.29114697122255e-08,2.14379672242428e-05,-4.2031327229228e-05,4.20055042898036e-05
"egfr",2.12626262626263,2.12626262626263,"02:08",-1.29830077058773e-08,2.15070922991471e-05,-4.21668839140341e-05,4.21409178986223e-05
"egfr",2.35858585858586,2.35858585858586,"02:22",-1.28996583005762e-08,2.15500742258861e-05,-4.22510451410372e-05,4.22252458244361e-05
"egfr",2.59090909090909,2.59090909090909,"02:35",-1.26319536778086e-08,2.15343420272776e-05,-4.22199423271419e-05,4.21946784197863e-05
"egfr",2.82323232323232,2.82323232323232,"02:49",-1.21814017251501e-08,2.14732839919009e-05,-4.20998180258508e-05,4.20754552224005e-05
"egfr",3.05555555555556,3.05555555555556,"03:03",-1.15654595235245e-08,2.14058392716092e-05,-4.19670104318775e-05,4.19438795128305e-05
"egfr",3.28787878787879,3.28787878787879,"03:17",-1.08017159653708e-08,2.13659998035183e-05,-4.18881613308613e-05,4.18665578989306e-05
"egfr",3.52020202020202,3.52020202020202,"03:31",-9.90775994312819e-09,2.13720340045792e-05,-4.18990944089184e-05,4.18792788890321e-05
"egfr",3.75252525252525,3.75252525252525,"03:45",-8.90118034923564e-09,2.14212358460724e-05,-4.19945234386511e-05,4.19767210779527e-05
"egfr",3.98484848484848,3.98484848484848,"03:59",-7.79956607613221e-09,2.14906890781355e-05,-4.21295501592216e-05,4.21139510270694e-05
"egfr",4.21717171717172,4.21717171717172,"04:13",-6.62050601625696e-09,2.15439406558265e-05,-4.22327441914361e-05,4.22195031794036e-05
"egfr",4.44949494949495,4.44949494949495,"04:27",-5.38187414056717e-09,2.1543940664746e-05,-4.22315055770428e-05,4.22207418287616e-05
"egfr",4.68181818181818,4.68181818181818,"04:41",-4.10810122593932e-09,2.14906891050906e-05,-4.21258587472035e-05,4.21176425447516e-05
"egfr",4.91414141414141,4.91414141414141,"04:55",-2.83017485516909e-09,2.14212358915805e-05,-4.19884525223529e-05,4.19827921726425e-05
"egfr",5.14646464646465,5.14646464646465,"05:09",-1.57936768957039e-09,2.13720340693514e-05,-4.18907661436184e-05,4.18876074082392e-05
"egfr",5.37878787878788,5.37878787878788,"05:23",-3.86952390457118e-10,2.136599988836e-05,-4.1877746733576e-05,4.18769728287951e-05
"egfr",5.61111111111111,5.61111111111111,"05:37",7.1579838085681e-10,2.14058393773899e-05,-4.19547293813033e-05,4.1956160978065e-05
"egfr",5.84343434343434,5.84343434343434,"05:51",1.69761196305749e-09,2.14732841196088e-05,-4.20859392624701e-05,4.20893344863963e-05
"egfr",6.07575757575758,6.07575757575758,"06:05",2.52721569483102e-09,2.15343421781332e-05,-4.22047834534463e-05,4.2209837884836e-05
"egfr",6.30808080808081,6.30808080808081,"06:18",3.17350556180343e-09,2.15500744014503e-05,-4.22349723212808e-05,4.22413193324044e-05
"egfr",6.54040404040404,6.54040404040404,"06:32",3.62578382933437e-09,2.15070925008055e-05,-4.21502755177494e-05,4.21575270854081e-05
"egfr",6.77272727272727,6.77272727272727,"06:46",3.91298479367106e-09,2.14379674519233e-05,-4.2014503220976e-05,4.20223291905634e-05
"egfr",7.00505050505051,7.00505050505051,"07:00",4.06859621843928e-09,2.13808687019242e-05,-4.19024340595531e-05,4.191057125199e-05
"egfr",7.23737373737374,7.23737373737374,"07:14",4.12610586726482e-09,2.13629390903345e-05,-4.18672345111884e-05,4.18754867229229e-05
"egfr",7.46969696969697,7.46969696969697,"07:28",4.11900150377346e-09,2.1392248325364e-05,-4.19246877162097e-05,4.19329257192173e-05
"egfr",7.7020202020202,7.7020202020202,"07:42",4.080770891591e-09,2.14555076473029e-05,-4.20487142178221e-05,4.20568757596052e-05
"egfr",7.93434343434343,7.93434343434343,"07:56",4.04490179434322e-09,2.15218548533563e-05,-4.21787906107839e-05,4.21868804143726e-05
"egfr",8.16666666666667,8.16666666666667,"08:10",4.04488197565592e-09,2.15522227645218e-05,-4.22383117364871e-05,4.22464015004384e-05
"egfr",8.3989898989899,8.3989898989899,"08:24",4.10650051485361e-09,2.1521854817231e-05,-4.21787289412579e-05,4.21869419422876e-05
"egfr",8.63131313131313,8.63131313131313,"08:38",4.22475175405578e-09,2.14555075752147e-05,-4.20485700956667e-05,4.20570195991748e-05
"egfr",8.86363636363636,8.86363636363636,"08:52",4.38693135108065e-09,2.13922482178753e-05,-4.19244195756845e-05,4.19331934383867e-05
"egfr",9.0959595959596,9.0959595959596,"09:06",4.58033496374643e-09,2.13629389486111e-05,-4.18667800043141e-05,4.18759406742416e-05
"egfr",9.32828282828283,9.32828282828283,"09:20",4.79225824987135e-09,2.13808685277773e-05,-4.19017100561936e-05,4.19112945726934e-05
"egfr",9.56060606060606,9.56060606060606,"09:34",5.00999686727361e-09,2.14379672476544e-05,-4.20134058085353e-05,4.20234258022699e-05
"egfr",9.79292929292929,9.79292929292929,"09:48",5.22084647377145e-09,2.15070922689156e-05,-4.21486800006007e-05,4.21591216935482e-05
"egfr",10.0252525252525,10.0252525252525,"10:02",5.41210272718308e-09,2.15500741443415e-05,-4.22327332201821e-05,4.22435574256365e-05
"egfr",10.2575757575758,10.2575757575758,"10:15",5.57269506321277e-09,2.15343418980029e-05,-4.22017374250226e-05,4.2212882815149e-05
"egfr",10.489898989899,10.489898989899,"10:29",5.70577283620254e-09,2.14732838189826e-05,-4.20819305123697e-05,4.20933420580421e-05
"egfr",10.7222222222222,10.7222222222222,"10:43",5.82180714583561e-09,2.140583905957e-05,-4.19496227496114e-05,4.19612663639031e-05
"egfr",10.9545454545455,10.9545454545455,"10:57",5.93132960208724e-09,2.1365999557463e-05,-4.18714278030254e-05,4.18832904622296e-05
"egfr",11.1868686868687,11.1868686868687,"11:11",6.04487181493271e-09,2.13720337300878e-05,-4.18831412391571e-05,4.1895230982787e-05
"egfr",11.4191919191919,11.4191919191919,"11:25",6.17296539434729e-09,2.14212355488509e-05,-4.19794487103534e-05,4.19917946411421e-05
"egfr",11.6515151515152,11.6515151515152,"11:39",6.32614195030625e-09,2.1490688763555e-05,-4.21154238346175e-05,4.21280761185182e-05
"egfr",11.8838383838384,11.8838383838384,"11:53",6.51493309278487e-09,2.15439403285351e-05,-4.2219608110836e-05,4.22326379770216e-05
"egfr",12.1161616161616,12.1161616161616,"12:07",6.74940607045008e-09,2.15439403285351e-05,-4.22193736378583e-05,4.22328724499992e-05
"egfr",12.3484848484848,12.3484848484848,"12:21",7.02894782187728e-09,2.1490688763555e-05,-4.21147210287459e-05,4.21287789243897e-05
"egfr",12.5808080808081,12.5808080808081,"12:35",7.34226497555027e-09,2.14212355488509e-05,-4.19782794107722e-05,4.19929639407233e-05
"egfr",12.8131313131313,12.8131313131313,"12:49",7.67759979864455e-09,2.13720337300877e-05,-4.18815085111733e-05,4.18968637107706e-05
"egfr",13.0454545454545,13.0454545454545,"13:03",8.02319455833560e-09,2.1365999557463e-05,-4.18693359380691e-05,4.18853823271858e-05
"egfr",13.2777777777778,13.2777777777778,"13:17",8.36729152179891e-09,2.140583905957e-05,-4.19470772652353e-05,4.19638118482789e-05
"egfr",13.510101010101,13.510101010101,"13:31",8.69813295620996e-09,2.14732838189825e-05,-4.20789381522496e-05,4.2096334418162e-05
"egfr",13.7424242424242,13.7424242424242,"13:45",9.00396112874425e-09,2.15343418980029e-05,-4.21983061589569e-05,4.22163140812144e-05
"egfr",13.9747474747475,13.9747474747475,"13:58",9.27303767346053e-09,2.15500741443414e-05,-4.22288722852357e-05,4.22474183605826e-05
"egfr",14.2070707070707,14.2070707070707,"14:12",9.49596761729331e-09,2.15070922689155e-05,-4.2144404879457e-05,4.21633968146916e-05
"egfr",14.4393939393939,14.4393939393939,"14:26",9.66790720474565e-09,2.14379672476543e-05,-4.20087478981977e-05,4.20280837126072e-05
"egfr",14.6717171717172,14.6717171717172,"14:40",9.78453558616894e-09,2.13808685277772e-05,-4.18967177788571e-05,4.19162868500295e-05
"egfr",14.9040404040404,14.9040404040404,"14:54",9.84153191191458e-09,2.13629389486111e-05,-4.18615188073658e-05,4.18812018711896e-05
"egfr",15.1363636363636,15.1363636363636,"15:08",9.83457533233393e-09,2.13922482178752e-05,-4.19189719317031e-05,4.19386410823678e-05
"egfr",15.3686868686869,15.3686868686869,"15:22",9.75934499777838e-09,2.14555075752146e-05,-4.20430355024228e-05,4.20625541924184e-05
"egfr",15.6010101010101,15.6010101010101,"15:36",9.61152005859933e-09,2.15218548172309e-05,-4.21732239217141e-05,4.21924469618313e-05
"egfr",15.8333333333333,15.8333333333333,"15:50",9.38677966514814e-09,2.15522227645217e-05,-4.22329698387975e-05,4.22517433981278e-05
"egfr",16.0656565656566,16.0656565656566,"16:04",9.08199928107312e-09,2.15218548533562e-05,-4.21737535132971e-05,4.21919175118592e-05
"egfr",16.2979797979798,16.2979797979798,"16:18",8.69883962321024e-09,2.14555076473028e-05,-4.20440961490903e-05,4.20614938283367e-05
"egfr",16.530303030303,16.530303030303,"16:32",8.24015772169235e-09,2.1392248325364e-05,-4.19205665599917e-05,4.19370468754351e-05
"egfr",16.7626262626263,16.7626262626263,"16:46",7.70881060665233e-09,2.13629390903344e-05,-4.18636518064489e-05,4.18790694276622e-05
"egfr",16.9949494949495,16.9949494949495,"17:00",7.10765530822306e-09,2.13808687019242e-05,-4.18993950004632e-05,4.19136103110796e-05
"egfr",17.2272727272727,17.2272727272727,"17:14",6.4395488565374e-09,2.14379674519233e-05,-4.20119766569131e-05,4.20248557546262e-05
"egfr",17.459595959596,17.459595959596,"17:28",5.70734828172822e-09,2.15070925008054e-05,-4.21481939532969e-05,4.21596086498604e-05
"egfr",17.6919191919192,17.6919191919192,"17:42",4.91391061392839e-09,2.15500744014503e-05,-4.22332319162286e-05,4.22430597374565e-05
"egfr",17.9242424242424,17.9242424242424,"17:55",4.06261396283936e-09,2.15343421781332e-05,-4.22032480551782e-05,4.22113732831039e-05
"egfr",18.1565656565657,18.1565656565657,"18:09",3.16137176033349e-09,2.14732841196087e-05,-4.20844755026728e-05,4.20907982461935e-05
"egfr",18.3888888888889,18.3888888888889,"18:23",2.22043264672009e-09,2.14058393773898e-05,-4.19532247470374e-05,4.19576656123308e-05
"egfr",18.6212121212121,18.6212121212121,"18:37",1.25006456155172e-09,2.136599988836e-05,-4.1876109716624e-05,4.18786098457471e-05
"egfr",18.8535353535354,18.8535353535354,"18:51",2.6053544438098e-10,2.13720340693514e-05,-4.18889262404844e-05,4.18894473113732e-05
"egfr",19.0858585858586,19.0858585858586,"19:05",-7.37886765239561e-10,2.14212358915805e-05,-4.19863602342629e-05,4.19848844607325e-05
"egfr",19.3181818181818,19.3181818181818,"19:19",-1.73493412775732e-09,2.14906891050906e-05,-4.21234855801053e-05,4.21200157118498e-05
"egfr",19.5505050505051,19.5505050505051,"19:33",-2.72033870361973e-09,2.1543940664746e-05,-4.22288440416059e-05,4.22234033641986e-05
"egfr",19.7828282828283,19.7828282828283,"19:47",-3.68384159442737e-09,2.15439406558265e-05,-4.22298075270144e-05,4.22224398438255e-05
"egfr",20.0151515151515,20.0151515151515,"20:01",-4.61539184830407e-09,2.14906890781355e-05,-4.21263659849939e-05,4.21171352012973e-05
"egfr",20.2474747474747,20.2474747474747,"20:15",-5.50514645989691e-09,2.14212358460725e-05,-4.19911274047619e-05,4.19801171118421e-05
"egfr",20.479797979798,20.479797979798,"20:29",-6.34327146500611e-09,2.13720340045793e-05,-4.18955299204404e-05,4.18828433775104e-05
"egfr",20.7121212121212,20.7121212121212,"20:43",-7.11993289943192e-09,2.13659998035184e-05,-4.18844795477955e-05,4.18702396819967e-05
"egfr",20.9444444444444,20.9444444444444,"20:57",-7.82529679897459e-09,2.14058392716093e-05,-4.19632702691531e-05,4.19476196755552e-05
"egfr",21.1767676767677,21.1767676767677,"21:11",-8.44952919943436e-09,2.14732839919009e-05,-4.20960861533253e-05,4.20791870949264e-05
"egfr",21.4090909090909,21.4090909090909,"21:25",-8.98279613661145e-09,2.15343420272777e-05,-4.22162931696009e-05,4.21983275773276e-05
"egfr",21.6414141414141,21.6414141414141,"21:38",-9.41534748620899e-09,2.15500742258861e-05,-4.2247560830223e-05,4.22287301352506e-05
"egfr",21.8737373737374,21.8737373737374,"21:52",-9.74757775217802e-09,2.15070922991471e-05,-4.21636484840806e-05,4.21441533285762e-05
"egfr",22.1060606060606,22.1060606060606,"22:06",-9.99958381564532e-09,2.14379672242428e-05,-4.20284153433316e-05,4.20084161757003e-05
"egfr",22.3383838383838,22.3383838383838,"22:20",-1.01937262351153e-08,2.13808684502346e-05,-4.1916695888695e-05,4.18963084362248e-05
"egfr",22.5707070707071,22.5707070707071,"22:34",-1.03523655690923e-08,2.13629388187734e-05,-4.1881712450365e-05,4.18610077192268e-05
"egfr",22.8030303030303,22.8030303030303,"22:48",-1.04978623760808e-08,2.13922480400932e-05,-4.19393040209587e-05,4.19183082962065e-05
"egfr",23.0353535353535,23.0353535353535,"23:02",-1.06525772145852e-08,2.14555073561501e-05,-4.20634469952688e-05,4.20421418408397e-05
"egfr",23.2676767676768,23.2676767676768,"23:16",-1.08388706431098e-08,2.15218545653455e-05,-4.21936738187202e-05,4.2171996077434e-05
"egfr",23.5,23.5,"23:30",-1.10791032201592e-08,2.15522224894714e-05,-4.2253435182584e-05,4.22312769761437e-05
"tc",0.5,0.5,"00:30",-5.36127325938675e-07,0.000715335226835651,-0.00140259317192382,0.00140152091727194
"tc",0.732323232323232,0.732323232323232,"00:44",-5.77885113582224e-07,0.000714327291349634,-0.00140065937615887,0.0013995036059317
"tc",0.964646464646465,0.964646464646465,"00:58",-6.22372439862757e-07,0.00071212517495952,-0.00139638771536052,0.0013951429704808
