"term","hour","time","coef","lb","ub"
"education",12.0833333333333,"12:05",-22.2027136239558,-47.7511163498835,3.34568910197196
"education",12.1666666666667,"12:10",-22.2027136253462,-47.7511163508727,3.34568910018022
"education",12.25,"12:15",-22.2027136260398,-47.7511163509041,3.34568909882457
"education",12.3333333333333,"12:20",-22.2027136267333,-47.7511163509355,3.34568909746892
"education",12.4166666666667,"12:25",-22.2027136262232,-47.7511163495992,3.3456890971527
"education",12.5,"12:30",-22.2027136254457,-47.7511163479589,3.34568909706746
"education",12.5833333333333,"12:35",-22.2027136246332,-47.7511163462911,3.34568909702478
"education",12.6666666666667,"12:40",-22.2027136227005,-47.7511163437452,3.34568909834419
"education",12.75,"12:45",-22.2027136207678,-47.7511163411992,3.34568909966359
"education",12.8333333333333,"12:50",-22.2027136186317,-47.7511163385782,3.34568910131482
"education",12.9166666666667,"12:55",-22.2027136158597,-47.7511163357225,3.34568910400301
"education",13,"13:00",-22.2027136130878,-47.7511163328668,3.3456891066912
"education",13.0833333333333,"13:05",-22.202713610078,-47.7511163300289,3.34568910987292
"education",13.1666666666667,"13:10",-22.2027136067827,-47.7511163272123,3.34568911364688
"education",13.25,"13:15",-22.2027136034874,-47.7511163243957,3.34568911742084
"education",13.3333333333333,"13:20",-22.2027136000539,-47.7511163216673,3.34568912155951
"education",13.4166666666667,"13:25",-22.2027135965511,-47.7511163189828,3.34568912588053
"education",13.5,"13:30",-22.2027135930484,-47.7511163162984,3.34568913020156
"education",13.5833333333333,"13:35",-22.202713589641,-47.7511163136399,3.34568913435786
"education",13.6666666666667,"13:40",-22.2027135862467,-47.7511163109849,3.34568913849145
"education",13.75,"13:45",-22.2027135828911,-47.7511163083174,3.34568914253522
"education",13.8333333333333,"13:50",-22.2027135799215,-47.7511163055238,3.3456891456809
"education",13.9166666666667,"13:55",-22.2027135769518,-47.7511163027303,3.34568914882659
"education",14,"14:00",-22.202713574217,-47.7511162999502,3.34568915151614
"education",14.0833333333333,"14:05",-22.2027135720223,-47.7511162972012,3.34568915315658
"education",14.1666666666667,"14:10",-22.2027135698276,-47.7511162944522,3.34568915479703
"education",14.25,"14:15",-22.2027135682466,-47.7511162921499,3.34568915565674
"education",14.3333333333333,"14:20",-22.2027135672432,-47.751116290268,3.34568915578163
"education",14.4166666666667,"14:25",-22.2027135662398,-47.7511162883861,3.34568915590653
"education",14.5,"14:30",-22.2027135664112,-47.751116287787,3.34568915496453
"education",14.5833333333333,"14:35",-22.2027135670232,-47.7511162876688,3.34568915362244
"education",14.6666666666667,"14:40",-22.2027135676352,-47.7511162875507,3.34568915228036
"education",14.75,"14:45",-22.202713570163,-47.7511162898001,3.3456891494742
"education",14.8333333333333,"14:50",-22.2027135728144,-47.7511162922023,3.34568914657358
"education",14.9166666666667,"14:55",-22.202713575839,-47.7511162950655,3.34568914338745
"education",15,"15:00",-22.2027135809538,-47.7511163005101,3.34568913860245
"education",15.0833333333333,"15:05",-22.2027135860687,-47.7511163059548,3.34568913381745
"education",15.1666666666667,"15:10",-22.2027135922335,-47.7511163126012,3.34568912813419
"education",15.25,"15:15",-22.2027136002358,-47.7511163213506,3.34568912087896
"education",15.3333333333333,"15:20",-22.2027136082381,-47.7511163301,3.34568911362373
"education",15.4166666666667,"15:25",-22.2027136181471,-47.751116340778,3.34568910448389
"education",15.5,"15:30",-22.2027136294609,-47.7511163528772,3.3456890939554
"education",15.5833333333333,"15:35",-22.2027136407747,-47.7511163649764,3.34568908342691
"education",15.6666666666667,"15:40",-22.2027136550317,-47.7511163796668,3.34568906960338
"education",15.75,"15:45",-22.2027136700811,-47.751116395055,3.34568905489272
"education",15.8333333333333,"15:50",-22.2027136851305,-47.7511164104431,3.34568904018207
"education",15.9166666666667,"15:55",-22.2027137042537,-47.7511164291495,3.34568902064216
"education",16,"16:00",-22.2027137233769,-47.751116447856,3.34568900110225
"education",16.0833333333333,"16:05",-22.2027137433632,-47.7511164673308,3.3456889806045
"education",16.1666666666667,"16:10",-22.2027137665552,-47.7511164896595,3.34568895654908
"education",16.25,"16:15",-22.2027137897472,-47.7511165119881,3.34568893249365
"education",16.3333333333333,"16:20",-22.202713814627,-47.7511165360207,3.34568890676673
"education",16.4166666666667,"16:25",-22.2027138417971,-47.7511165623656,3.34568887877135
"education",16.5,"16:30",-22.2027138689673,-47.7511165887106,3.34568885077597
"education",16.5833333333333,"16:35",-22.2027138986113,-47.7511166177947,3.34568882057224
"education",16.6666666666667,"16:40",-22.2027139296688,-47.7511166484442,3.3456887891066
"education",16.75,"16:45",-22.2027139607263,-47.7511166790936,3.34568875764095
"education",16.8333333333333,"16:50",-22.2027139950053,-47.7511167134557,3.34568872344506
"education",16.9166666666667,"16:55",-22.2027140298595,-47.7511167484806,3.34568868876164
"education",17,"17:00",-22.2027140649383,-47.7511167837594,3.34568865388274
"education",17.0833333333333,"17:05",-22.2027141034984,-47.7511168229709,3.34568861597405
"education",17.1666666666667,"17:10",-22.2027141420585,-47.7511168621824,3.34568857806536
"education",17.25,"17:15",-22.2027141816046,-47.7511169024203,3.3456885392111
"education",17.3333333333333,"17:20",-22.2027142237799,-47.7511169453952,3.34568849783535
"education",17.4166666666667,"17:25",-22.2027142659552,-47.7511169883701,3.3456884564596
"education",17.5,"17:30",-22.2027143098394,-47.7511170328964,3.34568841321767
"education",17.5833333333333,"17:35",-22.2027143555391,-47.7511170790711,3.34568836799293
"education",17.6666666666667,"17:40",-22.2027144012388,-47.7511171252459,3.34568832276819
"education",17.75,"17:45",-22.2027144492995,-47.7511171732723,3.34568827467326
"education",17.8333333333333,"17:50",-22.2027144983867,-47.7511172221038,3.34568822533042
"education",17.9166666666667,"17:55",-22.2027145474739,-47.7511172709353,3.34568817598759
"education",18,"18:00",-22.2027145991497,-47.7511173218433,3.34568812354391
"education",18.0833333333333,"18:05",-22.2027146510844,-47.7511173729589,3.34568807079014
"education",18.1666666666667,"18:10",-22.2027147032736,-47.7511174243195,3.34568801777226
"education",18.25,"18:15",-22.2027147573085,-47.7511174774564,3.34568796283949
"education",18.3333333333333,"18:20",-22.2027148113433,-47.7511175305933,3.34568790790671
"education",18.4166666666667,"18:25",-22.2027148658285,-47.7511175842939,3.34568785263693
"education",18.5,"18:30",-22.2027149212145,-47.751117639122,3.3456877966931
"education",18.5833333333333,"18:35",-22.2027149766004,-47.7511176939501,3.34568774074928
"education",18.6666666666667,"18:40",-22.2027150323147,-47.7511177494137,3.34568768478425
"education",18.75,"18:45",-22.2027150883027,-47.7511178054069,3.34568762880155
"education",18.8333333333333,"18:50",-22.2027151442907,-47.7511178614002,3.34568757281884
"education",18.9166666666667,"18:55",-22.2027152001673,-47.751117917684,3.34568751734946
"education",19,"19:00",-22.2027152560082,-47.7511179740607,3.34568746204433
"education",19.0833333333333,"19:05",-22.2027153118491,-47.7511180304375,3.3456874067392
"education",19.1666666666667,"19:10",-22.2027153668211,-47.7511180861885,3.34568735254622
"education",19.25,"19:15",-22.202715421766,-47.75111814192,3.345687298388
"education",19.3333333333333,"19:20",-22.2027154764117,-47.7511181973161,3.34568724449271
"education",19.4166666666667,"19:25",-22.2027155297114,-47.7511182512034,3.3456871917806
"education",19.5,"19:30",-22.2027155830111,-47.7511183050906,3.3456871390685
"education",19.5833333333333,"19:35",-22.2027156353705,-47.7511183577775,3.34568708703657
"education",19.6666666666667,"19:40",-22.2027156862833,-47.7511184086177,3.34568703605107
"education",19.75,"19:45",-22.2027157371961,-47.7511184594578,3.34568698506556
"education",19.8333333333333,"19:50",-22.2027157863157,-47.7511185081043,3.34568693547297
"education",19.9166666666667,"19:55",-22.2027158342695,-47.7511185553248,3.34568688678577
"education",20,"20:00",-22.2027158822234,-47.7511186025454,3.34568683809857
"education",20.0833333333333,"20:05",-22.202715927427,-47.7511186468518,3.3456867919978
"education",20.1666666666667,"20:10",-22.2027159720195,-47.7511186905107,3.3456867464718
"education",20.25,"20:15",-22.2027160164981,-47.7511187340633,3.34568670106718
"education",20.3333333333333,"20:20",-22.202716057334,-47.7511187742145,3.34568665954655
"education",20.4166666666667,"20:25",-22.2027160981698,-47.7511188143656,3.34568661802593
"education",20.5,"20:30",-22.2027161379993,-47.7511188536382,3.34568657763971
"education",20.5833333333333,"20:35",-22.2027161746835,-47.7511188901655,3.34568654079853
"education",20.6666666666667,"20:40",-22.2027162113677,-47.7511189266927,3.34568650395735
"education",20.75,"20:45",-22.2027162459852,-47.7511189614076,3.34568646943725
"education",20.8333333333333,"20:50",-22.2027162781226,-47.7511189939477,3.34568643770244
"education",20.9166666666667,"20:55",-22.20271631026,-47.7511190264877,3.34568640596763
"education",21,"21:00",-22.2027163391029,-47.751119055957,3.34568637775121
"education",21.0833333333333,"21:05",-22.2027163662984,-47.7511190838908,3.34568635129399
"education",21.1666666666667,"21:10",-22.2027163934939,-47.7511191118246,3.34568632483677
"education",21.25,"21:15",-22.2027164159993,-47.7511191349945,3.34568630299585
"education",21.3333333333333,"21:20",-22.2027164378578,-47.7511191575073,3.34568628179165
"education",21.4166666666667,"21:25",-22.2027164591957,-47.7511191794477,3.34568626105639
"education",21.5,"21:30",-22.2027164753266,-47.7511191956636,3.3456862450104
"education",21.5833333333333,"21:35",-22.2027164914576,-47.7511192118795,3.34568622896442
"education",21.6666666666667,"21:40",-22.2027165059028,-47.7511192261869,3.34568621438134
"education",21.75,"21:45",-22.2027165164707,-47.7511192361044,3.34568620316297
"education",21.8333333333333,"21:50",-22.2027165270387,-47.7511192460219,3.34568619194459
"education",21.9166666666667,"21:55",-22.2027165353809,-47.7511192535468,3.34568618278487
"education",22,"22:00",-22.2027165416285,-47.7511192588197,3.3456861755627
"education",22.0833333333333,"22:05",-22.202716547876,-47.7511192640926,3.34568616834053
"education",22.1666666666667,"22:10",-22.2027165519752,-47.7511192673291,3.34568616337867
"education",22.25,"22:15",-22.2027165552688,-47.751119269802,3.34568615926442
"education",22.3333333333333,"22:20",-22.2027165585624,-47.7511192722749,3.34568615515018
"education",22.4166666666667,"22:25",-22.2027165603647,-47.7511192737187,3.34568615298941
"education",22.5,"22:30",-22.2027165620707,-47.7511192750961,3.34568615095467
"education",22.5833333333333,"22:35",-22.2027165637433,-47.7511192765303,3.34568614904368
"education",22.6666666666667,"22:40",-22.2027165652283,-47.7511192782823,3.34568614782573
"education",22.75,"22:45",-22.2027165667133,-47.7511192800344,3.34568614660777
"education",22.8333333333333,"22:50",-22.2027165686148,-47.7511192823627,3.34568614513312
"education",22.9166666666667,"22:55",-22.2027165712452,-47.7511192856996,3.34568614320923
"education",23,"23:00",-22.2027165738756,-47.7511192890365,3.34568614128534
"education",23.0833333333333,"23:05",-22.2027165779522,-47.7511192938577,3.34568613795325
"education",23.1666666666667,"23:10",-22.2027165830944,-47.7511192997724,3.34568613358354
"education",23.25,"23:15",-22.2027165882367,-47.7511193056872,3.34568612921384
"education",23.3333333333333,"23:20",-22.2027165964345,-47.7511193143319,3.34568612146287
"education",23.4166666666667,"23:25",-22.2027166054551,-47.7511193237117,3.34568611280157
"education",23.5,"23:30",-22.2027166144756,-47.7511193330914,3.34568610414027
"education",23.5833333333333,"23:35",-22.2027166144756,-47.7511193330914,3.34568610414027
"education",23.6666666666667,"23:40",-22.2027166144756,-47.7511193330914,3.34568610414027
"education",23.75,"23:45",-22.2027166144756,-47.7511193330914,3.34568610414027
"education",23.8333333333333,"23:50",-22.2027166144756,-47.7511193330914,3.34568610414027
"education",23.9166666666667,"23:55",-22.2027166144756,-47.7511193330914,3.34568610414027
"education",24,"24:00",-22.2027166144756,-47.7511193330914,3.34568610414027
"dm_duration",0,"00:00",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.0833333333333333,"00:05",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.166666666666667,"00:10",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.25,"00:15",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.333333333333333,"00:20",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.416666666666667,"00:25",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.5,"00:30",8.77070133745397,1.07577939432119,16.4656232805868
"dm_duration",0.583333333333333,"00:35",8.75883368850871,1.0639426984342,16.4537246785832
"dm_duration",0.666666666666667,"00:40",8.74696603956345,1.05210600254721,16.4418260765797
"dm_duration",0.75,"00:45",8.73499550865182,1.04017324325836,16.4298177740453
"dm_duration",0.833333333333333,"00:50",8.72264284472229,1.02788367704828,16.4174020123963
"dm_duration",0.916666666666667,"00:55",8.71029018079275,1.01559411083821,16.4049862507473
"dm_duration",1,"01:00",8.69788796743993,1.00324872388071,16.3925272109992
"dm_duration",1.08333333333333,"01:05",8.68541850844122,0.990827580194553,16.3800094366879
"dm_duration",1.16666666666667,"01:10",8.67294904944251,0.978406436508396,16.3674916623766
"dm_duration",1.25,"01:15",8.66063958807303,0.966112994758447,16.3551661813876
"dm_duration",1.33333333333333,"01:20",8.64842155392025,0.953892525543475,16.342950582297
"dm_duration",1.41666666666667,"01:25",8.63620351976746,0.941672056328503,16.3307349832064
"dm_duration",1.5,"01:30",8.62451124480585,0.929922838368079,16.3190996512436
"dm_duration",1.58333333333333,"01:35",8.61291285541409,0.918257772417396,16.3075679384108
"dm_duration",1.66666666666667,"01:40",8.60137433660876,0.906649490205173,16.2960991830123
"dm_duration",1.75,"01:45",8.59076381189312,0.895921355939097,16.2856062678472
"dm_duration",1.83333333333333,"01:50",8.58015328717749,0.88519322167302,16.275113352682
"dm_duration",1.91666666666667,"01:55",8.569912603714,0.874831191856583,16.2649940155714
"dm_duration",2,"02:00",8.56065816358958,0.865445440572514,16.2558708866067
"dm_duration",2.08333333333333,"02:05",8.55140372346517,0.856059689288446,16.2467477576419
"dm_duration",2.16666666666667,"02:10",8.54298530976806,0.847528089014573,16.2384425305215
"dm_duration",2.25,"02:15",8.53545517414996,0.839904024189033,16.2310063241109
"dm_duration",2.33333333333333,"02:20",8.52792503853186,0.832279959363493,16.2235701177002
"dm_duration",2.41666666666667,"02:25",8.52182646657067,0.826143615792577,16.2175093173488
"dm_duration",2.5,"02:30",8.51635031359074,0.820654107549758,16.2120465196317
"dm_duration",2.58333333333333,"02:35",8.51087416061081,0.815164599306939,16.2065837219147
"dm_duration",2.66666666666667,"02:40",8.50726001172945,0.811594927700376,16.2029250957585
"dm_duration",2.75,"02:45",8.50383206325794,0.808217239757439,16.1994468867584
"dm_duration",2.83333333333333,"02:50",8.50063074534289,0.805067783389758,16.196193707296
"dm_duration",2.91666666666667,"02:55",8.49907249896217,0.803573005942689,16.1945719919817
"dm_duration",3,"03:00",8.49751425258146,0.80207822849562,16.1929502766673
"dm_duration",3.08333333333333,"03:05",8.49651926360063,0.801136459109679,16.1919020680916
"dm_duration",3.16666666666667,"03:10",8.49665078941961,0.801300705845995,16.1920008729932
"dm_duration",3.25,"03:15",8.49678231523858,0.801464952582312,16.1920996778949
"dm_duration",3.33333333333333,"03:20",8.49773739140771,0.802423041851842,16.1930517409636
"dm_duration",3.41666666666667,"03:25",8.49937875953529,0.804042666565718,16.1947148525049
"dm_duration",3.5,"03:30",8.50102012766287,0.805662291279593,16.1963779640461
"dm_duration",3.58333333333333,"03:35",8.50366900519767,0.808250346690498,16.1990876637048
"dm_duration",3.66666666666667,"03:40",8.50664028574277,0.811148299924451,16.2021322715611
"dm_duration",3.75,"03:45",8.50961156628787,0.814046253158405,16.2051768794173
"dm_duration",3.83333333333333,"03:50",8.51369798140405,0.818037018950502,16.2093589438576
"dm_duration",3.91666666666667,"03:55",8.51781924447558,0.822061935135042,16.2135765538161
"dm_duration",4,"04:00",8.52211688075354,0.826267415010299,16.2179663464968
"dm_duration",4.08333333333333,"04:05",8.52720819646041,0.831285431493781,16.223130961427
"dm_duration",4.16666666666667,"04:10",8.53229951216728,0.836303447977264,16.2282955763573
"dm_duration",4.25,"04:15",8.53770297460849,0.841661139303071,16.2337448099139
"dm_duration",4.33333333333333,"04:20",8.54358666279486,0.847541407309375,16.2396319182803
"dm_duration",4.41666666666667,"04:25",8.54947035098122,0.853421675315679,16.2455190266468
"dm_duration",4.5,"04:30",8.55575793991563,0.859748012872937,16.2517678669583
"dm_duration",4.58333333333333,"04:35",8.56230806433627,0.866364295638315,16.2582518330342
"dm_duration",4.66666666666667,"04:40",8.56885818875691,0.872980578403693,16.2647357991101
"dm_duration",4.75,"04:45",8.57589287636819,0.880099531805144,16.2716862209312
"dm_duration",4.83333333333333,"04:50",8.58303524468851,0.887330189792389,16.2787402995846
"dm_duration",4.91666666666667,"04:55",8.5901933797149,0.894575869953729,16.2858108894761
"dm_duration",5,"05:00",8.59785604933555,0.90230225968609,16.293409838985
"dm_duration",5.08333333333333,"05:05",8.60551871895619,0.910028649418452,16.3010087884939
"dm_duration",5.16666666666667,"05:10",8.61329008159526,0.917850694896139,16.3087294682944
"dm_duration",5.25,"05:15",8.62140110991689,0.925971664577972,16.3168305552558
"dm_duration",5.33333333333333,"05:20",8.62951213823851,0.934092634259804,16.3249316422172
"dm_duration",5.41666666666667,"05:25",8.63779426478814,0.942358650715411,16.3332298788609
"dm_duration",5.5,"05:30",8.6462817092114,0.950798723299546,16.3417646951232
"dm_duration",5.58333333333333,"05:35",8.65476915363465,0.959238795883681,16.3502995113856
"dm_duration",5.66666666666667,"05:40",8.66345958039275,0.967859009002811,16.3590601517827
"dm_duration",5.75,"05:45",8.67225149831828,0.976569292389438,16.3679337042471
"dm_duration",5.83333333333333,"05:50",8.68104341624381,0.985279575776065,16.3768072567116
"dm_duration",5.91666666666667,"05:55",8.69003967950827,0.994202121232193,16.3858772377844
"dm_duration",6,"06:00",8.69906412833673,1.00315394421515,16.3949743124583
"dm_duration",6.08333333333333,"06:05",8.70810318827106,1.01212571516006,16.4040806613821
"dm_duration",6.16666666666667,"06:10",8.71728835926424,1.02129696572452,16.413279752804
"dm_duration",6.25,"06:15",8.72647353025741,1.03046821628898,16.4224788442258
"dm_duration",6.33333333333333,"06:20",8.73569055295513,1.03969423028903,16.4316868756212
"dm_duration",6.41666666666667,"06:25",8.7449808345733,1.04904620019093,16.4409154689557
"dm_duration",6.5,"06:30",8.75427111619148,1.05839817009283,16.4501440622901
"dm_duration",6.58333333333333,"06:35",8.76360310264971,1.06780930939252,16.4593968959069
"dm_duration",6.66666666666667,"06:40",8.77297434072213,1.07727613753717,16.4686725439071
"dm_duration",6.75,"06:45",8.78234557879454,1.08674296568182,16.4779481919073
"dm_duration",6.83333333333333,"06:50",8.79176075616469,1.09624276395909,16.4872787483703
"dm_duration",6.91666666666667,"06:55",8.8011924107715,1.10575492603609,16.4966298955069
"dm_duration",7,"07:00",8.8106240653783,1.11526708811309,16.5059810426435
"dm_duration",7.08333333333333,"07:05",8.82009317983511,1.12476999137981,16.5154163682904
"dm_duration",7.16666666666667,"07:10",8.82956471105644,1.13427229730394,16.5248571248089
"dm_duration",7.25,"07:15",8.83903917207999,1.1437684347512,16.5343099094088
"dm_duration",7.33333333333333,"07:20",8.848530039996,1.15323002872805,16.5438300512639
"dm_duration",7.41666666666667,"07:25",8.858020907912,1.16269162270489,16.5533501931191
"dm_duration",7.5,"07:30",8.86751133829157,1.17213703266164,16.5628856439215
"dm_duration",7.58333333333333,"07:35",8.8770010029824,1.18155412058323,16.5724478853816
"dm_duration",7.66666666666667,"07:40",8.88649066767322,1.19097120850481,16.5820101268416
"dm_duration",7.75,"07:45",8.89596781358356,1.20037344891797,16.5915621782492
"dm_duration",7.83333333333333,"07:50",8.90543573512934,1.20976474906175,16.6011067211969
"dm_duration",7.91666666666667,"07:55",8.91490365667513,1.21915604920553,16.6106512641447
"dm_duration",8,"08:00",8.92433826429099,1.22855020367745,16.6201263249045
"dm_duration",8.08333333333333,"08:05",8.93376390277188,1.23794512662233,16.6295826789214
"dm_duration",8.16666666666667,"08:10",8.94318954125277,1.24734004956721,16.6390390329383
"dm_duration",8.25,"08:15",8.95254793972782,1.25674511074182,16.6483507687138
"dm_duration",8.33333333333333,"08:20",8.96190633820287,1.26615017191642,16.6576625044893
"dm_duration",8.41666666666667,"08:25",8.97124143197435,1.27554163421442,16.6669412297343
"dm_duration",8.5,"08:30",8.98048996541828,1.28488258639933,16.6760973444372
"dm_duration",8.58333333333333,"08:35",8.98973849886221,1.29422353858424,16.6852534591402
"dm_duration",8.66666666666667,"08:40",8.9989204656672,1.30349608303854,16.6943448482959
"dm_duration",8.75,"08:45",9.00801209203364,1.31267578842987,16.7033483956374
"dm_duration",8.83333333333333,"08:50",9.01710371840007,1.3218554938212,16.7123519429789
"dm_duration",8.91666666666667,"08:55",9.02606555896041,1.33087758035891,16.7212535375619
"dm_duration",9,"09:00",9.03495323620298,1.33980959898027,16.7300968734257
"dm_duration",9.08333333333333,"09:05",9.04384091344556,1.34874161760163,16.7389402092895
"dm_duration",9.16666666666667,"09:10",9.05251562848308,1.35740924061811,16.7476220163481
"dm_duration",9.25,"09:15",9.06115231455542,1.36602965013371,16.7562749789771
"dm_duration",9.33333333333333,"09:20",9.06977093800857,1.37462894049523,16.7649129355219
"dm_duration",9.41666666666667,"09:25",9.0781095908643,1.38290088396835,16.7733182977602
"dm_duration",9.5,"09:30",9.08644824372003,1.39117282744148,16.7817236599986
"dm_duration",9.58333333333333,"09:35",9.0946927851404,1.39934631960826,16.7900392506725
"dm_duration",9.66666666666667,"09:40",9.10268636273316,1.40725727495815,16.7981154505082
"dm_duration",9.75,"09:45",9.11067994032591,1.41516823030804,16.8061916503438
"dm_duration",9.83333333333333,"09:50",9.11848340043535,1.42290503755746,16.8140617633132
"dm_duration",9.91666666666667,"09:55",9.12608486071876,1.43045681245015,16.8217129089874
"dm_duration",10,"10:00",9.13368632100216,1.43800858734284,16.8293640546615
"dm_duration",10.0833333333333,"10:05",9.14099209907112,1.4453166011811,16.8366675969611
"dm_duration",10.1666666666667,"10:10",9.14816931965554,1.45251863195223,16.8438200073588
"dm_duration",10.25,"10:15",9.15534654023995,1.45972066272336,16.8509724177565
"dm_duration",10.3333333333333,"10:20",9.16222693735426,1.46667806407636,16.8577758106322
"dm_duration",10.4166666666667,"10:25",9.16907765212156,1.47361100248754,16.8645443017556
"dm_duration",10.5,"10:30",9.1759087414622,1.48052522836347,16.8712922545609
"dm_duration",10.5833333333333,"10:35",9.18259754645958,1.48730378835877,16.8778913045604
"dm_duration",10.6666666666667,"10:40",9.18928635145696,1.49408234835408,16.8844903545598
"dm_duration",10.75,"10:45",9.1959762360734,1.50085001811241,16.8911024540344
"dm_duration",10.8333333333333,"10:50",9.20266827992796,1.50759590739677,16.8977406524591
"dm_duration",10.9166666666667,"10:55",9.20936032378251,1.51434179668114,16.9043788508839
"dm_duration",11,"11:00",9.21614421535575,1.52114729429158,16.9111411364199
"dm_duration",11.0833333333333,"11:05",9.22300464669455,1.52800246550709,16.918006827882
"dm_duration",11.1666666666667,"11:10",9.22986507803336,1.5348576367226,16.9248725193441
"dm_duration",11.25,"11:15",9.23697818824439,1.54192329857663,16.9320330779122
"dm_duration",11.3333333333333,"11:20",9.24417215569454,1.54905631743499,16.9392879939541
"dm_duration",11.4166666666667,"11:25",9.25136612314468,1.55618933629334,16.946542909996
"dm_duration",11.5,"11:30",9.25904366367451,1.56378016463043,16.9543071627186
"dm_duration",11.5833333333333,"11:35",9.26673631586308,1.57138529951373,16.9620873322124
"dm_duration",11.6666666666667,"11:40",9.2745496650272,1.57911477974679,16.9699845503076
"dm_duration",11.75,"11:45",9.28290615058127,1.58740381405378,16.9784084871088
"dm_duration",11.8333333333333,"11:50",9.29126263613534,1.59569284836076,16.9868324239099
"dm_duration",11.9166666666667,"11:55",9.29994203616656,1.60433136884828,16.9955527034848
"dm_duration",12,"12:00",9.30911822770106,1.61350756038278,17.0047288950193
"dm_duration",12.0833333333333,"12:05",9.31829441923556,1.62268375191728,17.0139050865538
"dm_duration",12.1666666666667,"12:10",9.32793256853703,1.63236278076245,17.0235023563116
"dm_duration",12.25,"12:15",9.33787099038703,1.64236865385954,17.0333733269145
"dm_duration",12.3333333333333,"12:20",9.34780941223703,1.65237452695663,17.0432442975174
"dm_duration",12.4166666666667,"12:25",9.3581498938449,1.66279887749556,17.0535009101942
"dm_duration",12.5,"12:30",9.36857972206564,1.67331622302156,17.0638432211097
"dm_duration",12.5833333333333,"12:35",9.37901595351104,1.6838391666597,17.0741927403624
"dm_duration",12.6666666666667,"12:40",9.38965708814558,1.69454124988604,17.0847729264051
"dm_duration",12.75,"12:45",9.40029822278013,1.70524333311238,17.0953531124479
"dm_duration",12.8333333333333,"12:50",9.4109226801921,1.71591523888135,17.1059301215028
"dm_duration",12.9166666666667,"12:55",9.42149502128352,1.72649284009607,17.116497202471
"dm_duration",13,"13:00",9.43206736237494,1.73707044131078,17.1270642834391
"dm_duration",13.0833333333333,"13:05",9.44248111551179,1.74746258841042,17.1374996426131
"dm_duration",13.1666666666667,"13:10",9.45270456310315,1.75763219057198,17.1477769356343
"dm_duration",13.25,"13:15",9.46292801069452,1.76780179273354,17.1580542286555
"dm_duration",13.3333333333333,"13:20",9.47273212931456,1.77752812621169,17.1679361324174
"dm_duration",13.4166666666667,"13:25",9.48232658344894,1.78703282534815,17.1776203415497
"dm_duration",13.5,"13:30",9.49192103758332,1.79653752448461,17.187304550682
"dm_duration",13.5833333333333,"13:35",9.50071659144487,1.80524994181087,17.1961832410789
"dm_duration",13.6666666666667,"13:40",9.50940195216534,1.81385307888745,17.2049508254432
"dm_duration",13.75,"13:45",9.51797927328785,1.82235339577127,17.2136051508044
"dm_duration",13.8333333333333,"13:50",9.52547619843084,1.82982551072755,17.2211268861341
"dm_duration",13.9166666666667,"13:55",9.53297312357384,1.83729762568383,17.2286486214638
"dm_duration",14,"14:00",9.54005305334023,1.84437531968092,17.2357307869995
"dm_duration",14.0833333333333,"14:05",9.54617389374043,1.85054584547184,17.241801942009
"dm_duration",14.1666666666667,"14:10",9.55229473414064,1.85671637126277,17.2478730970185
"dm_duration",14.25,"14:15",9.5577017535739,1.86219004355604,17.2532134635918
"dm_duration",14.3333333333333,"14:20",9.56243694150887,1.86700785373387,17.2578660292839
"dm_duration",14.4166666666667,"14:25",9.56717212944383,1.8718256639117,17.262518594976
"dm_duration",14.5,"14:30",9.57090749209399,1.87563207581545,17.2661829083725
"dm_duration",14.5833333333333,"14:35",9.57426792026236,1.87905921336642,17.2694766271583
"dm_duration",14.6666666666667,"14:40",9.57762834843072,1.8824863509174,17.272770345944
"dm_duration",14.75,"14:45",9.5797075681413,1.88458490371961,17.274830232563
"dm_duration",14.8333333333333,"14:50",9.58170412924171,1.88659774137675,17.2768105171067
"dm_duration",14.9166666666667,"14:55",9.58349569422556,1.88839639838164,17.2785949900695
"dm_duration",15,"15:00",9.58413928095665,1.88899564373394,17.2792829181794
"dm_duration",15.0833333333333,"15:05",9.58478286768774,1.88959488908624,17.2799708462892
"dm_duration",15.1666666666667,"15:10",9.5849384247204,1.88969020014154,17.2801866492993
"dm_duration",15.25,"15:15",9.58423992978082,1.88890362617706,17.2795762333846
"dm_duration",15.3333333333333,"15:20",9.58354143484123,1.88811705221258,17.2789658174699
"dm_duration",15.4166666666667,"15:25",9.58207649776624,1.88656153748828,17.2775914580442
"dm_duration",15.5,"15:30",9.58004681385462,1.88443943483568,17.2756541928736
"dm_duration",15.5833333333333,"15:35",9.57801712994301,1.88231733218308,17.2737169277029
"dm_duration",15.6666666666667,"15:40",9.57494721260387,1.87919104631742,17.2707033788903
"dm_duration",15.75,"15:45",9.57159723241887,1.87579440343287,17.2674000614049
"dm_duration",15.8333333333333,"15:50",9.56824725223386,1.87239776054831,17.2640967439194
"dm_duration",15.9166666666667,"15:55",9.56362330021989,1.86780452407034,17.2594420763694
